"COUNTRY","Country","SERIES","Series","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"ITA","Italy","CNPNCU","2018 constant prices and NCU","2006","2006","EUR","Euro","0","Units","2018","2018",30175.7628874115,,
"ITA","Italy","CNPNCU","2018 constant prices and NCU","2007","2007","EUR","Euro","0","Units","2018","2018",30147.840191374,,
"ITA","Italy","CNPNCU","2018 constant prices and NCU","2008","2008","EUR","Euro","0","Units","2018","2018",30178.9851953795,,
"ITA","Italy","CNPNCU","2018 constant prices and NCU","2009","2009","EUR","Euro","0","Units","2018","2018",30329.7656339741,,
"ITA","Italy","CNPNCU","2018 constant prices and NCU","2010","2010","EUR","Euro","0","Units","2018","2018",30620.0107488872,,
"ITA","Italy","CNPNCU","2018 constant prices and NCU","2011","2011","EUR","Euro","0","Units","2018","2018",30139.8594549995,,
"ITA","Italy","CNPNCU","2018 constant prices and NCU","2012","2012","EUR","Euro","0","Units","2018","2018",29230.5957915432,,
"ITA","Italy","CNPNCU","2018 constant prices and NCU","2013","2013","EUR","Euro","0","Units","2018","2018",29276.9778669423,,
"ITA","Italy","CNPNCU","2018 constant prices and NCU","2014","2014","EUR","Euro","0","Units","2018","2018",29389.6035856414,,
"ITA","Italy","CNPNCU","2018 constant prices and NCU","2015","2015","EUR","Euro","0","Units","2018","2018",29633.5892835079,,
"ITA","Italy","CNPNCU","2018 constant prices and NCU","2016","2016","EUR","Euro","0","Units","2018","2018",29842.8442164358,,
"ITA","Italy","CNPNCU","2018 constant prices and NCU","2017","2017","EUR","Euro","0","Units","2018","2018",29557.9798647283,,
"ITA","Italy","CNPNCU","2018 constant prices and NCU","2018","2018","EUR","Euro","0","Units","2018","2018",29601.3297000133,,
"JPN","Japan","CNPNCU","2018 constant prices and NCU","2000","2000","JPY","Yen","0","Units","2018","2018",4322710.37700363,,
"JPN","Japan","CNPNCU","2018 constant prices and NCU","2001","2001","JPY","Yen","0","Units","2018","2018",4268583.95013428,,
"JPN","Japan","CNPNCU","2018 constant prices and NCU","2002","2002","JPY","Yen","0","Units","2018","2018",4182012.4001503,,
"JPN","Japan","CNPNCU","2018 constant prices and NCU","2003","2003","JPY","Yen","0","Units","2018","2018",4185877.03914721,,
"JPN","Japan","CNPNCU","2018 constant prices and NCU","2004","2004","JPY","Yen","0","Units","2018","2018",4218250.71853678,,
"JPN","Japan","CNPNCU","2018 constant prices and NCU","2005","2005","JPY","Yen","0","Units","2018","2018",4291252.76355661,,
"JPN","Japan","CNPNCU","2018 constant prices and NCU","2006","2006","JPY","Yen","0","Units","2018","2018",4265596.45443476,,
"JPN","Japan","CNPNCU","2018 constant prices and NCU","2007","2007","JPY","Yen","0","Units","2018","2018",4259145.02460463,,
"JPN","Japan","CNPNCU","2018 constant prices and NCU","2008","2008","JPY","Yen","0","Units","2018","2018",4256514.92935303,,
"JPN","Japan","CNPNCU","2018 constant prices and NCU","2009","2009","JPY","Yen","0","Units","2018","2018",4216167.12074131,,
"JPN","Japan","CNPNCU","2018 constant prices and NCU","2010","2010","JPY","Yen","0","Units","2018","2018",4291466.47624991,,
"JPN","Japan","CNPNCU","2018 constant prices and NCU","2011","2011","JPY","Yen","0","Units","2018","2018",4388338.17578947,,
"JPN","Japan","CNPNCU","2018 constant prices and NCU","2012","2012","JPY","Yen","0","Units","2018","2018",4313385.92083606,,
"JPN","Japan","CNPNCU","2018 constant prices and NCU","2013","2013","JPY","Yen","0","Units","2018","2018",4310437.16917427,,
"JPN","Japan","CNPNCU","2018 constant prices and NCU","2014","2014","JPY","Yen","0","Units","2018","2018",4233577.16504831,,
"JPN","Japan","CNPNCU","2018 constant prices and NCU","2015","2015","JPY","Yen","0","Units","2018","2018",4229125.06248662,,
"JPN","Japan","CNPNCU","2018 constant prices and NCU","2016","2016","JPY","Yen","0","Units","2018","2018",4305284.95836071,,
"JPN","Japan","CNPNCU","2018 constant prices and NCU","2017","2017","JPY","Yen","0","Units","2018","2018",4327231.33737955,,
"JPN","Japan","CNPNCU","2018 constant prices and NCU","2018","2018","JPY","Yen","0","Units","2018","2018",4334000.28315203,,
"KOR","Korea","CNPNCU","2018 constant prices and NCU","2000","2000","KRW","Won","0","Units","2018","2018",27625381.1830364,,
"KOR","Korea","CNPNCU","2018 constant prices and NCU","2001","2001","KRW","Won","0","Units","2018","2018",28181739.047042,,
"KOR","Korea","CNPNCU","2018 constant prices and NCU","2002","2002","KRW","Won","0","Units","2018","2018",29163091.376196,,
"KOR","Korea","CNPNCU","2018 constant prices and NCU","2003","2003","KRW","Won","0","Units","2018","2018",30199790.1775634,,
"KOR","Korea","CNPNCU","2018 constant prices and NCU","2004","2004","KRW","Won","0","Units","2018","2018",31069082.0769705,,
"KOR","Korea","CNPNCU","2018 constant prices and NCU","2005","2005","KRW","Won","0","Units","2018","2018",31963171.2828892,,
"KOR","Korea","CNPNCU","2018 constant prices and NCU","2006","2006","KRW","Won","0","Units","2018","2018",32286464.8874884,,
"KOR","Korea","CNPNCU","2018 constant prices and NCU","2007","2007","KRW","Won","0","Units","2018","2018",32851396.8215867,,
"KOR","Korea","CNPNCU","2018 constant prices and NCU","2008","2008","KRW","Won","0","Units","2018","2018",32556064.0963674,,
"KOR","Korea","CNPNCU","2018 constant prices and NCU","2009","2009","KRW","Won","0","Units","2018","2018",32641175.4001996,,
"KOR","Korea","CNPNCU","2018 constant prices and NCU","2010","2010","KRW","Won","0","Units","2018","2018",33205216.9457147,,
"KOR","Korea","CNPNCU","2018 constant prices and NCU","2011","2011","KRW","Won","0","Units","2018","2018",33527302.4486761,,
"KOR","Korea","CNPNCU","2018 constant prices and NCU","2012","2012","KRW","Won","0","Units","2018","2018",33118411.3069518,,
"KOR","Korea","CNPNCU","2018 constant prices and NCU","2013","2013","KRW","Won","0","Units","2018","2018",33749720.8509231,,
"KOR","Korea","CNPNCU","2018 constant prices and NCU","2014","2014","KRW","Won","0","Units","2018","2018",33552426.5239384,,
"KOR","Korea","CNPNCU","2018 constant prices and NCU","2015","2015","KRW","Won","0","Units","2018","2018",34148996.4923638,,
"KOR","Korea","CNPNCU","2018 constant prices and NCU","2016","2016","KRW","Won","0","Units","2018","2018",35304050.1037814,,
"KOR","Korea","CNPNCU","2018 constant prices and NCU","2017","2017","KRW","Won","0","Units","2018","2018",35954120.9329584,,
"KOR","Korea","CNPNCU","2018 constant prices and NCU","2018","2018","KRW","Won","0","Units","2018","2018",37495203.5209924,,
"LUX","Luxembourg","CNPNCU","2018 constant prices and NCU","2000","2000","EUR","Euro","0","Units","2018","2018",54725.8826372801,,
"LUX","Luxembourg","CNPNCU","2018 constant prices and NCU","2001","2001","EUR","Euro","0","Units","2018","2018",55355.3017739298,,
"LUX","Luxembourg","CNPNCU","2018 constant prices and NCU","2002","2002","EUR","Euro","0","Units","2018","2018",56508.8490090705,,
"LUX","Luxembourg","CNPNCU","2018 constant prices and NCU","2003","2003","EUR","Euro","0","Units","2018","2018",56243.9534903913,,
"LUX","Luxembourg","CNPNCU","2018 constant prices and NCU","2004","2004","EUR","Euro","0","Units","2018","2018",57014.1784508947,,
"LUX","Luxembourg","CNPNCU","2018 constant prices and NCU","2005","2005","EUR","Euro","0","Units","2018","2018",57068.0598958896,,
"LUX","Luxembourg","CNPNCU","2018 constant prices and NCU","2006","2006","EUR","Euro","0","Units","2018","2018",57856.3083951522,,
"LUX","Luxembourg","CNPNCU","2018 constant prices and NCU","2007","2007","EUR","Euro","0","Units","2018","2018",59372.3667635613,,
"LUX","Luxembourg","CNPNCU","2018 constant prices and NCU","2008","2008","EUR","Euro","0","Units","2018","2018",59137.4792960881,,
"LUX","Luxembourg","CNPNCU","2018 constant prices and NCU","2009","2009","EUR","Euro","0","Units","2018","2018",60785.0994284298,,
"LUX","Luxembourg","CNPNCU","2018 constant prices and NCU","2010","2010","EUR","Euro","0","Units","2018","2018",61321.3046659512,,
"LUX","Luxembourg","CNPNCU","2018 constant prices and NCU","2011","2011","EUR","Euro","0","Units","2018","2018",60415.057844106,,
"LUX","Luxembourg","CNPNCU","2018 constant prices and NCU","2012","2012","EUR","Euro","0","Units","2018","2018",59915.4248483479,,
"LUX","Luxembourg","CNPNCU","2018 constant prices and NCU","2013","2013","EUR","Euro","0","Units","2018","2018",60505.9903404637,,
"LUX","Luxembourg","CNPNCU","2018 constant prices and NCU","2014","2014","EUR","Euro","0","Units","2018","2018",62777.2110894271,,
"LUX","Luxembourg","CNPNCU","2018 constant prices and NCU","2015","2015","EUR","Euro","0","Units","2018","2018",63709.729604935,,
"LUX","Luxembourg","CNPNCU","2018 constant prices and NCU","2016","2016","EUR","Euro","0","Units","2018","2018",63612.5772228079,,
"LUX","Luxembourg","CNPNCU","2018 constant prices and NCU","2017","2017","EUR","Euro","0","Units","2018","2018",65031.7129007487,,
"LUX","Luxembourg","CNPNCU","2018 constant prices and NCU","2018","2018","EUR","Euro","0","Units","2018","2018",64595.096603646,,
"NLD","Netherlands","CNPNCU","2018 constant prices and NCU","2000","2000","EUR","Euro","0","Units","2018","2018",43021.2664034601,,
"NLD","Netherlands","CNPNCU","2018 constant prices and NCU","2001","2001","EUR","Euro","0","Units","2018","2018",43659.0964005292,,
"NLD","Netherlands","CNPNCU","2018 constant prices and NCU","2002","2002","EUR","Euro","0","Units","2018","2018",43807.3628011961,,
"NLD","Netherlands","CNPNCU","2018 constant prices and NCU","2003","2003","EUR","Euro","0","Units","2018","2018",44118.362663789,,
"NLD","Netherlands","CNPNCU","2018 constant prices and NCU","2004","2004","EUR","Euro","0","Units","2018","2018",44822.2015253354,,
"NLD","Netherlands","CNPNCU","2018 constant prices and NCU","2005","2005","EUR","Euro","0","Units","2018","2018",44822.3526186916,,
"NLD","Netherlands","CNPNCU","2018 constant prices and NCU","2006","2006","EUR","Euro","0","Units","2018","2018",44734.6950168171,,
"NLD","Netherlands","CNPNCU","2018 constant prices and NCU","2007","2007","EUR","Euro","0","Units","2018","2018",45373.7653632955,,
"NLD","Netherlands","CNPNCU","2018 constant prices and NCU","2008","2008","EUR","Euro","0","Units","2018","2018",45648.0368890123,,
"NLD","Netherlands","CNPNCU","2018 constant prices and NCU","2009","2009","EUR","Euro","0","Units","2018","2018",47599.2619743672,,
"NLD","Netherlands","CNPNCU","2018 constant prices and NCU","2010","2010","EUR","Euro","0","Units","2018","2018",47610.8631777025,,
"NLD","Netherlands","CNPNCU","2018 constant prices and NCU","2011","2011","EUR","Euro","0","Units","2018","2018",47316.3943611885,,
"NLD","Netherlands","CNPNCU","2018 constant prices and NCU","2012","2012","EUR","Euro","0","Units","2018","2018",47510.3299931942,,
"NLD","Netherlands","CNPNCU","2018 constant prices and NCU","2013","2013","EUR","Euro","0","Units","2018","2018",47678.802956643,,
"NLD","Netherlands","CNPNCU","2018 constant prices and NCU","2014","2014","EUR","Euro","0","Units","2018","2018",47421.6662571317,,
"NLD","Netherlands","CNPNCU","2018 constant prices and NCU","2015","2015","EUR","Euro","0","Units","2018","2018",47973.8719358858,,
"NLD","Netherlands","CNPNCU","2018 constant prices and NCU","2016","2016","EUR","Euro","0","Units","2018","2018",48182.7536376669,,
"NLD","Netherlands","CNPNCU","2018 constant prices and NCU","2017","2017","EUR","Euro","0","Units","2018","2018",47747.6979503071,,
"NLD","Netherlands","CNPNCU","2018 constant prices and NCU","2018","2018","EUR","Euro","0","Units","2018","2018",47422.4857281207,,
"NOR","Norway","CNPNCU","2018 constant prices and NCU","2000","2000","NOK","Norwegian Krone","0","Units","2018","2018",395135.41311772,,
"NOR","Norway","CNPNCU","2018 constant prices and NCU","2001","2001","NOK","Norwegian Krone","0","Units","2018","2018",405199.815334178,,
"NOR","Norway","CNPNCU","2018 constant prices and NCU","2002","2002","NOK","Norwegian Krone","0","Units","2018","2018",421255.540824313,,
"NOR","Norway","CNPNCU","2018 constant prices and NCU","2003","2003","NOK","Norwegian Krone","0","Units","2018","2018",426436.194627509,,
"NOR","Norway","CNPNCU","2018 constant prices and NCU","2004","2004","NOK","Norwegian Krone","0","Units","2018","2018",440241.45598718,,
"NOR","Norway","CNPNCU","2018 constant prices and NCU","2005","2005","NOK","Norwegian Krone","0","Units","2018","2018",452714.148728802,,
"NOR","Norway","CNPNCU","2018 constant prices and NCU","2006","2006","NOK","Norwegian Krone","0","Units","2018","2018",471043.48407868,,
"NOR","Norway","CNPNCU","2018 constant prices and NCU","2007","2007","NOK","Norwegian Krone","0","Units","2018","2018",491916.681517634,,
"NOR","Norway","CNPNCU","2018 constant prices and NCU","2008","2008","NOK","Norwegian Krone","0","Units","2018","2018",503307.363475344,,
"NOR","Norway","CNPNCU","2018 constant prices and NCU","2009","2009","NOK","Norwegian Krone","0","Units","2018","2018",508578.44136738,,
"NOR","Norway","CNPNCU","2018 constant prices and NCU","2010","2010","NOK","Norwegian Krone","0","Units","2018","2018",515082.139583249,,
"NOR","Norway","CNPNCU","2018 constant prices and NCU","2011","2011","NOK","Norwegian Krone","0","Units","2018","2018",532613.006789023,,
"NOR","Norway","CNPNCU","2018 constant prices and NCU","2012","2012","NOK","Norwegian Krone","0","Units","2018","2018",546818.722809247,,
"NOR","Norway","CNPNCU","2018 constant prices and NCU","2013","2013","NOK","Norwegian Krone","0","Units","2018","2018",557691.454611189,,
"NOR","Norway","CNPNCU","2018 constant prices and NCU","2014","2014","NOK","Norwegian Krone","0","Units","2018","2018",561012.599530549,,
"NOR","Norway","CNPNCU","2018 constant prices and NCU","2015","2015","NOK","Norwegian Krone","0","Units","2018","2018",563721.656371798,,
"NOR","Norway","CNPNCU","2018 constant prices and NCU","2016","2016","NOK","Norwegian Krone","0","Units","2018","2018",555021.168864,,
"NOR","Norway","CNPNCU","2018 constant prices and NCU","2017","2017","NOK","Norwegian Krone","0","Units","2018","2018",557288.052563811,,
"NOR","Norway","CNPNCU","2018 constant prices and NCU","2018","2018","NOK","Norwegian Krone","0","Units","2018","2018",563298.558604222,,
"POL","Poland","CNPNCU","2018 constant prices and NCU","2000","2000","PLN","Zloty","0","Units","2018","2018",38388.114028578,,
"POL","Poland","CNPNCU","2018 constant prices and NCU","2001","2001","PLN","Zloty","0","Units","2018","2018",40691.9941439201,,
"POL","Poland","CNPNCU","2018 constant prices and NCU","2002","2002","PLN","Zloty","0","Units","2018","2018",40583.4676385732,,
"POL","Poland","CNPNCU","2018 constant prices and NCU","2003","2003","PLN","Zloty","0","Units","2018","2018",41081.6955568566,,
"POL","Poland","CNPNCU","2018 constant prices and NCU","2004","2004","PLN","Zloty","0","Units","2018","2018",40275.517216945,,
"POL","Poland","CNPNCU","2018 constant prices and NCU","2005","2005","PLN","Zloty","0","Units","2018","2018",40165.3382248646,,
"POL","Poland","CNPNCU","2018 constant prices and NCU","2006","2006","PLN","Zloty","0","Units","2018","2018",40433.0302764763,,
"POL","Poland","CNPNCU","2018 constant prices and NCU","2007","2007","PLN","Zloty","0","Units","2018","2018",41720.4839693934,,
"POL","Poland","CNPNCU","2018 constant prices and NCU","2008","2008","PLN","Zloty","0","Units","2018","2018",43945.4743298295,,
"POL","Poland","CNPNCU","2018 constant prices and NCU","2009","2009","PLN","Zloty","0","Units","2018","2018",43857.6580108151,,
"POL","Poland","CNPNCU","2018 constant prices and NCU","2010","2010","PLN","Zloty","0","Units","2018","2018",45103.5911635144,,
"POL","Poland","CNPNCU","2018 constant prices and NCU","2011","2011","PLN","Zloty","0","Units","2018","2018",45107.1791896567,,
"POL","Poland","CNPNCU","2018 constant prices and NCU","2012","2012","PLN","Zloty","0","Units","2018","2018",44709.1958832201,,
"POL","Poland","CNPNCU","2018 constant prices and NCU","2013","2013","PLN","Zloty","0","Units","2018","2018",45219.2203645901,,
"POL","Poland","CNPNCU","2018 constant prices and NCU","2014","2014","PLN","Zloty","0","Units","2018","2018",46140.0553049803,,
"POL","Poland","CNPNCU","2018 constant prices and NCU","2015","2015","PLN","Zloty","0","Units","2018","2018",47151.2623398288,,
"POL","Poland","CNPNCU","2018 constant prices and NCU","2016","2016","PLN","Zloty","0","Units","2018","2018",49497.2660734645,,
"POL","Poland","CNPNCU","2018 constant prices and NCU","2017","2017","PLN","Zloty","0","Units","2018","2018",51597.9277591879,,
"POL","Poland","CNPNCU","2018 constant prices and NCU","2018","2018","PLN","Zloty","0","Units","2018","2018",55509.2290146372,,
